outcome,variable,selected,imputation
var158,e_con_cu,True,10
var158,e_con_ec,True,10
var158,e_con_lu,False,10
var158,e_con_be,False,10
var158,e_con_at,False,10
var158,e_con_va,True,10
var158,e_con_ar,True,10
var158,e_con_ea,True,10
var158,e_con_pr,True,10
var158,e_con_ro,False,10
var158,e_con_av,True,10
var158,e_con_sm,True,10
var158,sin_tvp_,True,10
var158,var171,True,10
var158,tv_l_esu,True,10
var158,tvp_orig,True,10
var158,tv_l_ein,False,10
var158,tvp_prox,False,10
var158,tv_l_svc,True,10
var158,tv_l_vre,False,10
var158,tv_l_vrn,True,10
var158,tv_l_vca,False,10
var158,tv_l_yug,True,10
var158,tv_l_ova,False,10
var158,tv_l_sup,False,10
var158,tv_l_pul,False,10
var158,tv_l_ove,True,10
var158,fr_cance,False,10
var158,fr_cirug,True,10
var158,fr_inmov,True,10
var158,fr_tvp_a,True,10
var158,fr_antfa,True,10
var158,fr_tvs_a,True,10
var158,fr_viaje,True,10
var158,fr_estro,True,10
var158,fr_embar,False,10
var158,fr_varic,True,10
var158,fr_antec,True,10
var158,ana_dime,True,10
var158,ana_crea,True,10
var158,ana_trop,True,10
var158,edad,True,10
var158,peso,True,10
var158,tension_,True,10
var158,ana_hemo,True,10
var158,ana_plaq,True,10
var158,ana_leuc,False,10
var158,ana_neu,True,10
var158,protcrea,True,10
var158,splanchnic,True,10
ana_dura,sexo,True,11
ana_dura,raza,True,11
ana_dura,ant_inf,True,11
ana_dura,ant_isq,True,11
ana_dura,ant_clau,True,11
ana_dura,fum_act,True,11
ana_dura,diabetes,True,11
ana_dura,hip_art,True,11
ana_dura,insf_car,True,11
ana_dura,fibr_aur,True,11
ana_dura,trat_est,True,11
ana_dura,e_con_pp,True,11
ana_dura,e_con_cu,True,11
ana_dura,e_con_ec,False,11
ana_dura,e_con_lu,True,11
ana_dura,e_con_be,True,11
ana_dura,e_con_at,True,11
ana_dura,e_con_va,True,11
ana_dura,e_con_ar,True,11
ana_dura,e_con_ea,True,11
ana_dura,e_con_pr,True,11
ana_dura,e_con_ro,True,11
ana_dura,e_con_av,True,11
ana_dura,e_con_sm,True,11
ana_dura,sin_tvp_,True,11
ana_dura,var171,True,11
ana_dura,tv_l_esu,True,11
ana_dura,tvp_orig,True,11
ana_dura,tv_l_ein,True,11
ana_dura,tvp_prox,True,11
ana_dura,tv_l_svc,True,11
ana_dura,tv_l_vre,True,11
ana_dura,tv_l_vrn,True,11
ana_dura,tv_l_vca,True,11
ana_dura,tv_l_yug,True,11
ana_dura,tv_l_ova,True,11
ana_dura,tv_l_sup,True,11
ana_dura,tv_l_pul,True,11
ana_dura,tv_l_ove,True,11
ana_dura,fr_cance,True,11
ana_dura,fr_cirug,True,11
ana_dura,fr_inmov,True,11
ana_dura,fr_tvp_a,True,11
ana_dura,fr_antfa,True,11
ana_dura,fr_tvs_a,True,11
ana_dura,fr_viaje,True,11
ana_dura,fr_estro,True,11
ana_dura,fr_embar,True,11
ana_dura,fr_varic,True,11
ana_dura,fr_antec,True,11
ana_dura,ana_dime,True,11
ana_dura,ana_crea,True,11
ana_dura,ana_trop,True,11
ana_dura,edad,True,11
ana_dura,peso,True,11
ana_dura,tension_,True,11
ana_dura,ana_hemo,True,11
ana_dura,ana_plaq,True,11
ana_dura,ana_leuc,True,11
ana_dura,ana_neu,True,11
ana_dura,protcrea,True,11
ana_dura,splanchnic,True,11
var156,sexo,True,11
var156,raza,True,11
var156,ant_inf,False,11
var156,ant_isq,True,11
var156,ant_clau,False,11
var156,fum_act,False,11
var156,diabetes,True,11
var156,hip_art,True,11
var156,insf_car,True,11
var156,fibr_aur,True,11
var156,trat_est,True,11
var156,e_con_pp,True,11
var156,e_con_cu,True,11
var156,e_con_ec,True,11
var156,e_con_lu,True,11
var156,e_con_be,True,11
var156,e_con_at,False,11
var156,e_con_va,False,11
var156,e_con_ar,True,11
var156,e_con_ea,True,11
var156,e_con_pr,True,11
var156,e_con_ro,True,11
var156,e_con_av,True,11
var156,e_con_sm,True,11
var156,sin_tvp_,True,11
var156,var171,True,11
var156,tv_l_esu,True,11
var156,tvp_orig,True,11
var156,tv_l_ein,True,11
var156,tvp_prox,True,11
var156,tv_l_svc,True,11
var156,tv_l_vre,True,11
var156,tv_l_vrn,True,11
var156,tv_l_vca,True,11
var156,tv_l_yug,False,11
var156,tv_l_ova,True,11
var156,tv_l_sup,True,11
var156,tv_l_pul,True,11
var156,tv_l_ove,True,11
var156,fr_cance,True,11
var156,fr_cirug,True,11
var156,fr_inmov,True,11
var156,fr_tvp_a,False,11
var156,fr_antfa,True,11
var156,fr_tvs_a,True,11
var156,fr_viaje,True,11
var156,fr_estro,True,11
var156,fr_embar,True,11
var156,fr_varic,True,11
var156,fr_antec,True,11
var156,ana_dime,True,11
var156,ana_crea,False,11
var156,ana_trop,True,11
var156,edad,True,11
var156,peso,True,11
var156,tension_,True,11
var156,ana_hemo,True,11
var156,ana_plaq,True,11
var156,ana_leuc,True,11
var156,ana_neu,True,11
var156,protcrea,True,11
var156,splanchnic,True,11
var157,sexo,True,11
var157,raza,True,11
var157,ant_inf,True,11
var157,ant_isq,True,11
var157,ant_clau,False,11
var157,fum_act,True,11
var157,diabetes,True,11
var157,hip_art,True,11
var157,insf_car,False,11
var157,fibr_aur,True,11
var157,trat_est,True,11
var157,e_con_pp,True,11
var157,e_con_cu,True,11
var157,e_con_ec,True,11
var157,e_con_lu,True,11
var157,e_con_be,True,11
var157,e_con_at,True,11
var157,e_con_va,False,11
var157,e_con_ar,False,11
var157,e_con_ea,False,11
var157,e_con_pr,True,11
var157,e_con_ro,True,11
var157,e_con_av,True,11
var157,e_con_sm,True,11
var157,sin_tvp_,True,11
var157,var171,True,11
var157,tv_l_esu,True,11
var157,tvp_orig,True,11
var157,tv_l_ein,True,11
var157,tvp_prox,True,11
var157,tv_l_svc,True,11
var157,tv_l_vre,True,11
var157,tv_l_vrn,True,11
var157,tv_l_vca,False,11
var157,tv_l_yug,True,11
var157,tv_l_ova,True,11
var157,tv_l_sup,True,11
var157,tv_l_pul,True,11
var157,tv_l_ove,True,11
var157,fr_cance,True,11
var157,fr_cirug,True,11
var157,fr_inmov,True,11
var157,fr_tvp_a,True,11
var157,fr_antfa,True,11
var157,fr_tvs_a,True,11
var157,fr_viaje,True,11
var157,fr_estro,True,11
var157,fr_embar,True,11
var157,fr_varic,True,11
var157,fr_antec,True,11
var157,ana_dime,True,11
var157,ana_crea,True,11
var157,ana_trop,True,11
var157,edad,True,11
var157,peso,True,11
var157,tension_,True,11
var157,ana_hemo,True,11
var157,ana_plaq,True,11
var157,ana_leuc,True,11
var157,ana_neu,True,11
var157,protcrea,True,11
var157,splanchnic,True,11
var161,sexo,True,11
var161,raza,True,11
var161,ant_inf,True,11
var161,ant_isq,False,11
var161,ant_clau,True,11
var161,fum_act,True,11
var161,diabetes,True,11
var161,hip_art,True,11
var161,insf_car,True,11
var161,fibr_aur,False,11
var161,trat_est,True,11
var161,e_con_pp,True,11
var161,e_con_cu,False,11
var161,e_con_ec,True,11
var161,e_con_lu,True,11
var161,e_con_be,True,11
var161,e_con_at,False,11
var161,e_con_va,True,11
var161,e_con_ar,False,11
var161,e_con_ea,True,11
var161,e_con_pr,True,11
var161,e_con_ro,True,11
var161,e_con_av,True,11
var161,e_con_sm,False,11
var161,sin_tvp_,True,11
var161,var171,True,11
var161,tv_l_esu,False,11
var161,tvp_orig,True,11
var161,tv_l_ein,True,11
var161,tvp_prox,True,11
var161,tv_l_svc,True,11
var161,tv_l_vre,True,11
var161,tv_l_vrn,True,11
var161,tv_l_vca,True,11
var161,tv_l_yug,True,11
var161,tv_l_ova,True,11
var161,tv_l_sup,True,11
var161,tv_l_pul,False,11
var161,tv_l_ove,True,11
var161,fr_cance,True,11
var161,fr_cirug,True,11
var161,fr_inmov,True,11
var161,fr_tvp_a,True,11
var161,fr_antfa,True,11
var161,fr_tvs_a,True,11
var161,fr_viaje,True,11
var161,fr_estro,True,11
var161,fr_embar,True,11
var161,fr_varic,True,11
var161,fr_antec,True,11
var161,ana_dime,True,11
var161,ana_crea,True,11
var161,ana_trop,True,11
var161,edad,True,11
var161,peso,True,11
var161,tension_,True,11
var161,ana_hemo,True,11
var161,ana_plaq,True,11
var161,ana_leuc,True,11
var161,ana_neu,True,11
var161,protcrea,True,11
var161,splanchnic,True,11
var155,sexo,False,11
var155,raza,True,11
var155,ant_inf,True,11
var155,ant_isq,True,11
var155,ant_clau,True,11
var155,fum_act,True,11
var155,diabetes,True,11
var155,hip_art,True,11
var155,insf_car,True,11
var155,fibr_aur,False,11
var155,trat_est,True,11
var155,e_con_pp,True,11
var155,e_con_cu,False,11
var155,e_con_ec,True,11
var155,e_con_lu,False,11
var155,e_con_be,False,11
var155,e_con_at,True,11
var155,e_con_va,True,11
var155,e_con_ar,False,11
var155,e_con_ea,True,11
var155,e_con_pr,True,11
var155,e_con_ro,False,11
var155,e_con_av,True,11
var155,e_con_sm,True,11
var155,sin_tvp_,True,11
var155,var171,True,11
var155,tv_l_esu,True,11
var155,tvp_orig,False,11
var155,tv_l_ein,False,11
var155,tvp_prox,True,11
var155,tv_l_svc,True,11
var155,tv_l_vre,True,11
var155,tv_l_vrn,False,11
var155,tv_l_vca,True,11
var155,tv_l_yug,True,11
var155,tv_l_ova,False,11
var155,tv_l_sup,True,11
var155,tv_l_pul,False,11
var155,tv_l_ove,False,11
var155,fr_cance,True,11
var155,fr_cirug,False,11
var155,fr_inmov,True,11
var155,fr_tvp_a,False,11
var155,fr_antfa,True,11
var155,fr_tvs_a,True,11
var155,fr_viaje,True,11
var155,fr_estro,True,11
var155,fr_embar,True,11
var155,fr_varic,True,11
var155,fr_antec,False,11
var155,ana_dime,True,11
var155,ana_crea,True,11
var155,ana_trop,True,11
var155,edad,True,11
var155,peso,True,11
var155,tension_,False,11
var155,ana_hemo,True,11
var155,ana_plaq,True,11
var155,ana_leuc,True,11
var155,ana_neu,True,11
var155,protcrea,True,11
var155,splanchnic,True,11
var154,sexo,True,11
var154,raza,True,11
var154,ant_inf,False,11
var154,ant_isq,False,11
var154,ant_clau,True,11
var154,fum_act,True,11
var154,diabetes,True,11
var154,hip_art,False,11
var154,insf_car,False,11
var154,fibr_aur,False,11
var154,trat_est,True,11
var154,e_con_pp,True,11
var154,e_con_cu,True,11
var154,e_con_ec,False,11
var154,e_con_lu,True,11
var154,e_con_be,True,11
var154,e_con_at,False,11
var154,e_con_va,True,11
var154,e_con_ar,False,11
var154,e_con_ea,True,11
var154,e_con_pr,True,11
var154,e_con_ro,False,11
var154,e_con_av,True,11
var154,e_con_sm,True,11
var154,sin_tvp_,True,11
var154,var171,True,11
var154,tv_l_esu,False,11
var154,tvp_orig,True,11
var154,tv_l_ein,False,11
var154,tvp_prox,True,11
var154,tv_l_svc,True,11
var154,tv_l_vre,True,11
var154,tv_l_vrn,True,11
var154,tv_l_vca,True,11
var154,tv_l_yug,True,11
var154,tv_l_ova,False,11
var154,tv_l_sup,True,11
var154,tv_l_pul,True,11
var154,tv_l_ove,True,11
var154,fr_cance,True,11
var154,fr_cirug,True,11
var154,fr_inmov,True,11
var154,fr_tvp_a,True,11
var154,fr_antfa,False,11
var154,fr_tvs_a,False,11
var154,fr_viaje,False,11
var154,fr_estro,True,11
var154,fr_embar,False,11
var154,fr_varic,False,11
var154,fr_antec,False,11
var154,ana_dime,True,11
var154,ana_crea,False,11
var154,ana_trop,False,11
var154,edad,True,11
var154,peso,True,11
var154,tension_,True,11
var154,ana_hemo,True,11
var154,ana_plaq,True,11
var154,ana_leuc,True,11
var154,ana_neu,True,11
var154,protcrea,True,11
var154,splanchnic,True,11
var158,sexo,True,11
var158,raza,True,11
var158,ant_inf,False,11
var158,ant_isq,True,11
var158,ant_clau,True,11
var158,fum_act,True,11
var158,diabetes,True,11
var158,hip_art,True,11
var158,insf_car,True,11
var158,fibr_aur,False,11
var158,trat_est,False,11
var158,e_con_pp,True,11
var158,e_con_cu,True,11
var158,e_con_ec,True,11
var158,e_con_lu,False,11
var158,e_con_be,True,11
var158,e_con_at,False,11
var158,e_con_va,True,11
var158,e_con_ar,True,11
var158,e_con_ea,True,11
var158,e_con_pr,True,11
var158,e_con_ro,False,11
var158,e_con_av,True,11
var158,e_con_sm,True,11
var158,sin_tvp_,True,11
var158,var171,True,11
var158,tv_l_esu,True,11
var158,tvp_orig,True,11
var158,tv_l_ein,False,11
var158,tvp_prox,False,11
var158,tv_l_svc,False,11
var158,tv_l_vre,True,11
var158,tv_l_vrn,True,11
var158,tv_l_vca,False,11
var158,tv_l_yug,False,11
var158,tv_l_ova,True,11
var158,tv_l_sup,False,11
var158,tv_l_pul,False,11
var158,tv_l_ove,True,11
var158,fr_cance,False,11
var158,fr_cirug,True,11
var158,fr_inmov,True,11
var158,fr_tvp_a,True,11
var158,fr_antfa,True,11
var158,fr_tvs_a,True,11
var158,fr_viaje,True,11
var158,fr_estro,True,11
var158,fr_embar,False,11
var158,fr_varic,True,11
var158,fr_antec,False,11
var158,ana_dime,True,11
var158,ana_crea,True,11
var158,ana_trop,False,11
var158,edad,True,11
var158,peso,True,11
var158,tension_,True,11
var158,ana_hemo,True,11
var158,ana_plaq,True,11
var158,ana_leuc,False,11
var158,ana_neu,True,11
var158,protcrea,True,11
var158,splanchnic,True,11
ana_dura,sexo,True,12
ana_dura,raza,True,12
ana_dura,ant_inf,True,12
ana_dura,ant_isq,True,12
ana_dura,ant_clau,True,12
ana_dura,fum_act,True,12
ana_dura,diabetes,True,12
ana_dura,hip_art,True,12
ana_dura,insf_car,True,12
ana_dura,fibr_aur,True,12
ana_dura,trat_est,True,12
ana_dura,e_con_pp,True,12
ana_dura,e_con_cu,True,12
ana_dura,e_con_ec,True,12
ana_dura,e_con_lu,True,12
ana_dura,e_con_be,True,12
ana_dura,e_con_at,True,12
ana_dura,e_con_va,True,12
ana_dura,e_con_ar,True,12
ana_dura,e_con_ea,True,12
ana_dura,e_con_pr,True,12
ana_dura,e_con_ro,True,12
ana_dura,e_con_av,True,12
ana_dura,e_con_sm,True,12
ana_dura,sin_tvp_,True,12
ana_dura,var171,True,12
ana_dura,tv_l_esu,True,12
ana_dura,tvp_orig,False,12
ana_dura,tv_l_ein,True,12
ana_dura,tvp_prox,True,12
ana_dura,tv_l_svc,True,12
ana_dura,tv_l_vre,True,12
ana_dura,tv_l_vrn,True,12
ana_dura,tv_l_vca,True,12
ana_dura,tv_l_yug,False,12
ana_dura,tv_l_ova,True,12
ana_dura,tv_l_sup,True,12
ana_dura,tv_l_pul,True,12
ana_dura,tv_l_ove,True,12
ana_dura,fr_cance,True,12
ana_dura,fr_cirug,True,12
ana_dura,fr_inmov,True,12
ana_dura,fr_tvp_a,True,12
ana_dura,fr_antfa,True,12
ana_dura,fr_tvs_a,True,12
ana_dura,fr_viaje,True,12
ana_dura,fr_estro,True,12
ana_dura,fr_embar,True,12
ana_dura,fr_varic,True,12
ana_dura,fr_antec,True,12
ana_dura,ana_dime,True,12
ana_dura,ana_crea,True,12
ana_dura,ana_trop,True,12
ana_dura,edad,True,12
ana_dura,peso,True,12
ana_dura,tension_,True,12
ana_dura,ana_hemo,True,12
ana_dura,ana_plaq,True,12
ana_dura,ana_leuc,True,12
ana_dura,ana_neu,True,12
ana_dura,protcrea,True,12
ana_dura,splanchnic,True,12
var156,sexo,True,12
var156,raza,True,12
var156,ant_inf,False,12
var156,ant_isq,True,12
var156,ant_clau,True,12
var156,fum_act,False,12
var156,diabetes,True,12
var156,hip_art,True,12
var156,insf_car,True,12
var156,fibr_aur,True,12
var156,trat_est,True,12
var156,e_con_pp,True,12
var156,e_con_cu,True,12
var156,e_con_ec,True,12
var156,e_con_lu,True,12
var156,e_con_be,True,12
var156,e_con_at,False,12
var156,e_con_va,False,12
var156,e_con_ar,False,12
var156,e_con_ea,True,12
var156,e_con_pr,True,12
var156,e_con_ro,True,12
var156,e_con_av,True,12
var156,e_con_sm,True,12
var156,sin_tvp_,True,12
var156,var171,True,12
var156,tv_l_esu,False,12
var156,tvp_orig,True,12
var156,tv_l_ein,True,12
var156,tvp_prox,True,12
var156,tv_l_svc,True,12
var156,tv_l_vre,True,12
var156,tv_l_vrn,True,12
var156,tv_l_vca,True,12
var156,tv_l_yug,True,12
var156,tv_l_ova,True,12
var156,tv_l_sup,True,12
var156,tv_l_pul,True,12
var156,tv_l_ove,True,12
var156,fr_cance,True,12
var156,fr_cirug,True,12
var156,fr_inmov,True,12
var156,fr_tvp_a,True,12
var156,fr_antfa,True,12
var156,fr_tvs_a,True,12
var156,fr_viaje,True,12
var156,fr_estro,True,12
var156,fr_embar,True,12
var156,fr_varic,True,12
var156,fr_antec,True,12
var156,ana_dime,True,12
var156,ana_crea,False,12
var156,ana_trop,True,12
var156,edad,True,12
var156,peso,True,12
var156,tension_,True,12
var156,ana_hemo,True,12
var156,ana_plaq,True,12
var156,ana_leuc,True,12
var156,ana_neu,True,12
var156,protcrea,True,12
var156,splanchnic,True,12
var157,sexo,True,12
var157,raza,True,12
var157,ant_inf,True,12
var157,ant_isq,True,12
var157,ant_clau,True,12
var157,fum_act,True,12
var157,diabetes,True,12
var157,hip_art,True,12
var157,insf_car,True,12
var157,fibr_aur,True,12
var157,trat_est,False,12
var157,e_con_pp,True,12
var157,e_con_cu,True,12
var157,e_con_ec,True,12
var157,e_con_lu,True,12
var157,e_con_be,True,12
var157,e_con_at,True,12
var157,e_con_va,False,12
var157,e_con_ar,False,12
var157,e_con_ea,False,12
var157,e_con_pr,True,12
var157,e_con_ro,True,12
var157,e_con_av,True,12
var157,e_con_sm,True,12
var157,sin_tvp_,True,12
var157,var171,True,12
var157,tv_l_esu,True,12
var157,tvp_orig,True,12
var157,tv_l_ein,True,12
var157,tvp_prox,True,12
var157,tv_l_svc,True,12
var157,tv_l_vre,True,12
var157,tv_l_vrn,True,12
var157,tv_l_vca,True,12
var157,tv_l_yug,True,12
var157,tv_l_ova,False,12
var157,tv_l_sup,False,12
var157,tv_l_pul,True,12
var157,tv_l_ove,True,12
var157,fr_cance,True,12
var157,fr_cirug,True,12
var157,fr_inmov,True,12
var157,fr_tvp_a,True,12
var157,fr_antfa,True,12
var157,fr_tvs_a,True,12
var157,fr_viaje,True,12
var157,fr_estro,True,12
var157,fr_embar,True,12
var157,fr_varic,True,12
var157,fr_antec,True,12
var157,ana_dime,True,12
var157,ana_crea,True,12
var157,ana_trop,False,12
var157,edad,True,12
var157,peso,True,12
var157,tension_,True,12
var157,ana_hemo,True,12
var157,ana_plaq,True,12
var157,ana_leuc,True,12
var157,ana_neu,True,12
var157,protcrea,True,12
var157,splanchnic,True,12
var161,sexo,True,12
var161,raza,True,12
var161,ant_inf,False,12
var161,ant_isq,False,12
var161,ant_clau,False,12
var161,fum_act,True,12
var161,diabetes,True,12
var161,hip_art,True,12
var161,insf_car,True,12
var161,fibr_aur,True,12
var161,trat_est,True,12
var161,e_con_pp,True,12
var161,e_con_cu,False,12
var161,e_con_ec,True,12
var161,e_con_lu,True,12
var161,e_con_be,True,12
var161,e_con_at,False,12
var161,e_con_va,True,12
var161,e_con_ar,False,12
var161,e_con_ea,True,12
var161,e_con_pr,True,12
var161,e_con_ro,True,12
var161,e_con_av,True,12
var161,e_con_sm,False,12
var161,sin_tvp_,True,12
var161,var171,True,12
var161,tv_l_esu,True,12
var161,tvp_orig,False,12
var161,tv_l_ein,True,12
var161,tvp_prox,True,12
var161,tv_l_svc,False,12
var161,tv_l_vre,True,12
var161,tv_l_vrn,True,12
var161,tv_l_vca,True,12
var161,tv_l_yug,True,12
var161,tv_l_ova,True,12
var161,tv_l_sup,False,12
var161,tv_l_pul,True,12
var161,tv_l_ove,False,12
var161,fr_cance,True,12
var161,fr_cirug,True,12
var161,fr_inmov,True,12
var161,fr_tvp_a,True,12
var161,fr_antfa,True,12
var161,fr_tvs_a,True,12
var161,fr_viaje,True,12
var161,fr_estro,True,12
var161,fr_embar,True,12
var161,fr_varic,True,12
var161,fr_antec,False,12
var161,ana_dime,True,12
var161,ana_crea,True,12
var161,ana_trop,False,12
var161,edad,True,12
var161,peso,True,12
var161,tension_,True,12
var161,ana_hemo,True,12
var161,ana_plaq,True,12
var161,ana_leuc,True,12
var161,ana_neu,True,12
var161,protcrea,True,12
var161,splanchnic,True,12
var155,sexo,False,12
var155,raza,True,12
var155,ant_inf,True,12
var155,ant_isq,True,12
var155,ant_clau,True,12
var155,fum_act,False,12
var155,diabetes,True,12
var155,hip_art,True,12
var155,insf_car,True,12
var155,fibr_aur,False,12
var155,trat_est,False,12
var155,e_con_pp,True,12
var155,e_con_cu,False,12
var155,e_con_ec,True,12
var155,e_con_lu,False,12
var155,e_con_be,False,12
var155,e_con_at,True,12
var155,e_con_va,True,12
var155,e_con_ar,False,12
var155,e_con_ea,True,12
var155,e_con_pr,True,12
var155,e_con_ro,False,12
var155,e_con_av,True,12
var155,e_con_sm,True,12
var155,sin_tvp_,True,12
var155,var171,True,12
var155,tv_l_esu,True,12
var155,tvp_orig,False,12
var155,tv_l_ein,True,12
var155,tvp_prox,True,12
var155,tv_l_svc,True,12
var155,tv_l_vre,True,12
var155,tv_l_vrn,False,12
var155,tv_l_vca,True,12
var155,tv_l_yug,True,12
var155,tv_l_ova,True,12
var155,tv_l_sup,False,12
var155,tv_l_pul,False,12
var155,tv_l_ove,False,12
var155,fr_cance,True,12
var155,fr_cirug,False,12
var155,fr_inmov,True,12
var155,fr_tvp_a,False,12
var155,fr_antfa,True,12
var155,fr_tvs_a,False,12
var155,fr_viaje,True,12
var155,fr_estro,True,12
var155,fr_embar,True,12
var155,fr_varic,True,12
var155,fr_antec,False,12
var155,ana_dime,True,12
var155,ana_crea,True,12
var155,ana_trop,True,12
var155,edad,True,12
var155,peso,True,12
var155,tension_,True,12
var155,ana_hemo,True,12
var155,ana_plaq,True,12
var155,ana_leuc,True,12
var155,ana_neu,True,12
var155,protcrea,True,12
var155,splanchnic,False,12
var154,sexo,True,12
var154,raza,True,12
var154,ant_inf,False,12
var154,ant_isq,False,12
var154,ant_clau,True,12
var154,fum_act,False,12
var154,diabetes,True,12
var154,hip_art,True,12
var154,insf_car,True,12
var154,fibr_aur,True,12
var154,trat_est,True,12
var154,e_con_pp,True,12
var154,e_con_cu,True,12
var154,e_con_ec,False,12
var154,e_con_lu,True,12
var154,e_con_be,True,12
var154,e_con_at,False,12
var154,e_con_va,True,12
var154,e_con_ar,False,12
var154,e_con_ea,True,12
var154,e_con_pr,True,12
var154,e_con_ro,False,12
var154,e_con_av,True,12
var154,e_con_sm,True,12
var154,sin_tvp_,True,12
var154,var171,True,12
var154,tv_l_esu,False,12
var154,tvp_orig,False,12
var154,tv_l_ein,False,12
var154,tvp_prox,True,12
var154,tv_l_svc,False,12
var154,tv_l_vre,True,12
var154,tv_l_vrn,False,12
var154,tv_l_vca,True,12
var154,tv_l_yug,True,12
var154,tv_l_ova,True,12
var154,tv_l_sup,False,12
var154,tv_l_pul,True,12
var154,tv_l_ove,False,12
var154,fr_cance,True,12
var154,fr_cirug,True,12
var154,fr_inmov,True,12
var154,fr_tvp_a,True,12
var154,fr_antfa,True,12
var154,fr_tvs_a,False,12
var154,fr_viaje,False,12
var154,fr_estro,True,12
var154,fr_embar,False,12
var154,fr_varic,False,12
var154,fr_antec,False,12
var154,ana_dime,True,12
var154,ana_crea,False,12
var154,ana_trop,False,12
var154,edad,True,12
var154,peso,True,12
var154,tension_,True,12
var154,ana_hemo,True,12
var154,ana_plaq,True,12
var154,ana_leuc,True,12
var154,ana_neu,True,12
var154,protcrea,True,12
var154,splanchnic,False,12
var158,sexo,True,12
var158,raza,True,12
var158,ant_inf,True,12
var158,ant_isq,False,12
var158,ant_clau,False,12
var158,fum_act,False,12
var158,diabetes,True,12
var158,hip_art,False,12
var158,insf_car,True,12
var158,fibr_aur,False,12
var158,trat_est,False,12
var158,e_con_pp,True,12
var158,e_con_cu,True,12
var158,e_con_ec,True,12
var158,e_con_lu,False,12
var158,e_con_be,False,12
var158,e_con_at,False,12
var158,e_con_va,True,12
var158,e_con_ar,True,12
var158,e_con_ea,True,12
var158,e_con_pr,True,12
var158,e_con_ro,False,12
var158,e_con_av,True,12
var158,e_con_sm,True,12
var158,sin_tvp_,True,12
var158,var171,True,12
var158,tv_l_esu,False,12
var158,tvp_orig,False,12
var158,tv_l_ein,True,12
var158,tvp_prox,True,12
var158,tv_l_svc,True,12
var158,tv_l_vre,True,12
var158,tv_l_vrn,False,12
var158,tv_l_vca,True,12
var158,tv_l_yug,False,12
var158,tv_l_ova,True,12
var158,tv_l_sup,True,12
var158,tv_l_pul,True,12
var158,tv_l_ove,False,12
var158,fr_cance,False,12
var158,fr_cirug,True,12
var158,fr_inmov,True,12
var158,fr_tvp_a,True,12
var158,fr_antfa,True,12
var158,fr_tvs_a,True,12
var158,fr_viaje,True,12
var158,fr_estro,True,12
var158,fr_embar,False,12
var158,fr_varic,True,12
var158,fr_antec,True,12
var158,ana_dime,True,12
var158,ana_crea,True,12
var158,ana_trop,True,12
var158,edad,True,12
var158,peso,True,12
var158,tension_,True,12
var158,ana_hemo,True,12
var158,ana_plaq,True,12
var158,ana_leuc,False,12
var158,ana_neu,True,12
var158,protcrea,True,12
var158,splanchnic,True,12
ana_dura,sexo,True,13
ana_dura,raza,True,13
ana_dura,ant_inf,True,13
ana_dura,ant_isq,True,13
ana_dura,ant_clau,True,13
ana_dura,fum_act,True,13
ana_dura,diabetes,True,13
ana_dura,hip_art,True,13
ana_dura,insf_car,True,13
ana_dura,fibr_aur,True,13
ana_dura,trat_est,True,13
ana_dura,e_con_pp,True,13
ana_dura,e_con_cu,True,13
ana_dura,e_con_ec,False,13
ana_dura,e_con_lu,True,13
ana_dura,e_con_be,True,13
ana_dura,e_con_at,True,13
ana_dura,e_con_va,True,13
ana_dura,e_con_ar,True,13
ana_dura,e_con_ea,True,13
ana_dura,e_con_pr,True,13
ana_dura,e_con_ro,True,13
ana_dura,e_con_av,True,13
ana_dura,e_con_sm,True,13
ana_dura,sin_tvp_,True,13
ana_dura,var171,True,13
ana_dura,tv_l_esu,True,13
ana_dura,tvp_orig,True,13
ana_dura,tv_l_ein,True,13
ana_dura,tvp_prox,True,13
ana_dura,tv_l_svc,True,13
ana_dura,tv_l_vre,True,13
ana_dura,tv_l_vrn,True,13
ana_dura,tv_l_vca,True,13
ana_dura,tv_l_yug,True,13
ana_dura,tv_l_ova,True,13
ana_dura,tv_l_sup,True,13
ana_dura,tv_l_pul,True,13
ana_dura,tv_l_ove,True,13
ana_dura,fr_cance,True,13
ana_dura,fr_cirug,True,13
ana_dura,fr_inmov,True,13
ana_dura,fr_tvp_a,True,13
ana_dura,fr_antfa,True,13
ana_dura,fr_tvs_a,False,13
ana_dura,fr_viaje,True,13
ana_dura,fr_estro,True,13
ana_dura,fr_embar,True,13
ana_dura,fr_varic,True,13
ana_dura,fr_antec,True,13
ana_dura,ana_dime,True,13
ana_dura,ana_crea,True,13
ana_dura,ana_trop,True,13
ana_dura,edad,True,13
ana_dura,peso,True,13
ana_dura,tension_,True,13
ana_dura,ana_hemo,True,13
ana_dura,ana_plaq,True,13
ana_dura,ana_leuc,True,13
ana_dura,ana_neu,True,13
ana_dura,protcrea,True,13
ana_dura,splanchnic,True,13
var156,sexo,True,13
var156,raza,True,13
var156,ant_inf,True,13
var156,ant_isq,True,13
var156,ant_clau,True,13
var156,fum_act,True,13
var156,diabetes,True,13
var156,hip_art,False,13
var156,insf_car,True,13
var156,fibr_aur,True,13
var156,trat_est,True,13
var156,e_con_pp,True,13
var156,e_con_cu,True,13
var156,e_con_ec,True,13
var156,e_con_lu,True,13
var156,e_con_be,True,13
var156,e_con_at,False,13
var156,e_con_va,False,13
