threshold,n,tp,fp,net_benefit,test_all_net_benefit,test_none_net_benefit,net_tests_avoided_per_1000,outcome,validation,model
0.01,1085,31,1054,0.01875901875901876,0.01875901875901876,0.0,0.0,var155,temporal_holdout,MI continuous XGBoost
0.02,1085,30,971,0.009385874165334334,0.008746355685131192,0.0,31.336405529953932,var155,temporal_holdout,MI continuous XGBoost
0.03,1085,16,491,0.0007506294835859176,-0.0014727540500736394,0.0,71.889400921659,var155,temporal_holdout,MI continuous XGBoost
0.04,1085,6,231,-0.0033410138248847945,-0.011904761904761908,0.0,205.5299539170507,var155,temporal_holdout,MI continuous XGBoost
0.05,1085,3,114,-0.0027649769585253465,-0.02255639097744361,0.0,376.03686635944695,var155,temporal_holdout,MI continuous XGBoost
0.06,1085,0,53,-0.0031179527404647514,-0.03343465045592704,0.0,474.9615975422426,var155,temporal_holdout,MI continuous XGBoost
0.07,1085,0,24,-0.001664932362122789,-0.04454685099846392,0.0,569.7169190256749,var155,temporal_holdout,MI continuous XGBoost
0.08,1085,0,14,-0.0011220196353436186,-0.05590062111801242,0.0,629.9539170506912,var155,temporal_holdout,MI continuous XGBoost
0.09,1085,0,6,-0.0005469185192687497,-0.06750392464678179,0.0,677.0097286226319,var155,temporal_holdout,MI continuous XGBoost
0.1,1085,0,3,-0.0003072196620583718,-0.07936507936507937,0.0,711.520737327189,var155,temporal_holdout,MI continuous XGBoost
0.11,1085,0,3,-0.00034173872521099777,-0.09149277688603531,0.0,737.494763301215,var155,temporal_holdout,MI continuous XGBoost
0.12,1085,0,1,-0.00012568077084206116,-0.10389610389610389,0.0,760.9831029185868,var155,temporal_holdout,MI continuous XGBoost
0.13,1085,0,1,-0.00013771915885375287,-0.11658456486042694,0.0,779.2981212336051,var155,temporal_holdout,MI continuous XGBoost
0.14,1085,0,1,-0.00015003750937734434,-0.12956810631229235,0.0,794.9967083607635,var155,temporal_holdout,MI continuous XGBoost
0.15,1085,0,1,-0.0001626457034426674,-0.14285714285714285,0.0,808.6021505376344,var155,temporal_holdout,MI continuous XGBoost
0.16,1085,0,1,-0.00017555409260478386,-0.1564625850340136,0.0,820.5069124423962,var155,temporal_holdout,MI continuous XGBoost
0.17,1085,0,0,0.0,-0.17039586919104993,0.0,831.9327731092437,var155,temporal_holdout,MI continuous XGBoost
0.18,1085,0,0,0.0,-0.18466898954703828,0.0,841.2698412698412,var155,temporal_holdout,MI continuous XGBoost
0.19,1085,0,0,0.0,-0.19929453262786595,0.0,849.624060150376,var155,temporal_holdout,MI continuous XGBoost
0.2,1085,0,0,0.0,-0.21428571428571427,0.0,857.1428571428571,var155,temporal_holdout,MI continuous XGBoost
0.21,1085,0,0,0.0,-0.22965641952983723,0.0,863.9455782312925,var155,temporal_holdout,MI continuous XGBoost
0.22,1085,0,0,0.0,-0.24542124542124538,0.0,870.12987012987,var155,temporal_holdout,MI continuous XGBoost
0.23,1085,0,0,0.0,-0.261595547309833,0.0,875.7763975155278,var155,temporal_holdout,MI continuous XGBoost
0.24,1085,0,0,0.0,-0.2781954887218045,0.0,880.952380952381,var155,temporal_holdout,MI continuous XGBoost
0.25,1085,0,0,0.0,-0.2952380952380952,0.0,885.7142857142856,var155,temporal_holdout,MI continuous XGBoost
0.26,1085,0,0,0.0,-0.3127413127413127,0.0,890.1098901098901,var155,temporal_holdout,MI continuous XGBoost
0.27,1085,0,0,0.0,-0.3307240704500979,0.0,894.1798941798942,var155,temporal_holdout,MI continuous XGBoost
0.28,1085,0,0,0.0,-0.34920634920634924,0.0,897.9591836734694,var155,temporal_holdout,MI continuous XGBoost
0.29,1085,0,0,0.0,-0.3682092555331992,0.0,901.4778325123153,var155,temporal_holdout,MI continuous XGBoost
0.3,1085,0,0,0.0,-0.38775510204081637,0.0,904.7619047619048,var155,temporal_holdout,MI continuous XGBoost
0.31,1085,0,0,0.0,-0.4078674948240166,0.0,907.8341013824885,var155,temporal_holdout,MI continuous XGBoost
0.32,1085,0,0,0.0,-0.4285714285714286,0.0,910.7142857142857,var155,temporal_holdout,MI continuous XGBoost
0.33,1085,0,0,0.0,-0.4498933901918977,0.0,913.4199134199133,var155,temporal_holdout,MI continuous XGBoost
0.34,1085,0,0,0.0,-0.471861471861472,0.0,915.966386554622,var155,temporal_holdout,MI continuous XGBoost
0.35,1085,0,0,0.0,-0.4945054945054944,0.0,918.3673469387754,var155,temporal_holdout,MI continuous XGBoost
0.36,1085,0,0,0.0,-0.5178571428571428,0.0,920.6349206349205,var155,temporal_holdout,MI continuous XGBoost
0.37,1085,0,0,0.0,-0.5419501133786848,0.0,922.7799227799227,var155,temporal_holdout,MI continuous XGBoost
0.38,1085,0,0,0.0,-0.5668202764976958,0.0,924.812030075188,var155,temporal_holdout,MI continuous XGBoost
0.39,1085,0,0,0.0,-0.5925058548009368,0.0,926.7399267399267,var155,temporal_holdout,MI continuous XGBoost
0.4,1085,0,0,0.0,-0.6190476190476191,0.0,928.5714285714284,var155,temporal_holdout,MI continuous XGBoost
0.41,1085,0,0,0.0,-0.6464891041162225,0.0,930.3135888501741,var155,temporal_holdout,MI continuous XGBoost
0.42,1085,0,0,0.0,-0.6748768472906402,0.0,931.9727891156462,var155,temporal_holdout,MI continuous XGBoost
0.43,1085,0,0,0.0,-0.7042606516290726,0.0,933.5548172757475,var155,temporal_holdout,MI continuous XGBoost
0.44,1085,0,0,0.0,-0.7346938775510203,0.0,935.0649350649351,var155,temporal_holdout,MI continuous XGBoost
0.45,1085,0,0,0.0,-0.7662337662337662,0.0,936.5079365079365,var155,temporal_holdout,MI continuous XGBoost
0.46,1085,0,0,0.0,-0.798941798941799,0.0,937.8881987577639,var155,temporal_holdout,MI continuous XGBoost
0.47,1085,0,0,0.0,-0.8328840970350403,0.0,939.209726443769,var155,temporal_holdout,MI continuous XGBoost
0.48,1085,0,0,0.0,-0.868131868131868,0.0,940.4761904761905,var155,temporal_holdout,MI continuous XGBoost
0.49,1085,0,0,0.0,-0.9047619047619047,0.0,941.6909620991253,var155,temporal_holdout,MI continuous XGBoost
0.5,1085,0,0,0.0,-0.9428571428571428,0.0,942.8571428571429,var155,temporal_holdout,MI continuous XGBoost
0.01,1085,31,1052,0.01877763813247684,0.01875901875901876,0.0,1.8433179723500586,var155,temporal_holdout,MI spline LASSO
0.02,1085,29,935,0.009141352393491956,0.008746355685131192,0.0,19.354838709677434,var155,temporal_holdout,MI spline LASSO
0.03,1085,19,557,0.001634281913630102,-0.0014727540500736394,0.0,100.46082949308763,var155,temporal_holdout,MI spline LASSO
0.04,1085,10,262,-0.0008448540706605234,-0.011904761904761908,0.0,265.4377880184332,var155,temporal_holdout,MI spline LASSO
0.05,1085,4,129,-0.0025709434877516373,-0.02255639097744361,0.0,379.7235023041475,var155,temporal_holdout,MI spline LASSO
0.06,1085,3,73,-0.0015295617217374248,-0.03343465045592704,0.0,499.8463901689707,var155,temporal_holdout,MI spline LASSO
0.07,1085,2,40,-0.0009315692978544184,-0.04454685099846392,0.0,579.4601711652405,var155,temporal_holdout,MI spline LASSO
0.08,1085,0,17,-0.0013624524143458223,-0.05590062111801242,0.0,627.1889400921658,var155,temporal_holdout,MI spline LASSO
0.09,1085,0,10,-0.000911530865447916,-0.06750392464678179,0.0,673.3230926779314,var155,temporal_holdout,MI spline LASSO
0.1,1085,0,6,-0.0006144393241167436,-0.07936507936507937,0.0,708.7557603686636,var155,temporal_holdout,MI spline LASSO
0.11,1085,0,2,-0.00022782581680733184,-0.09149277688603531,0.0,738.41642228739,var155,temporal_holdout,MI spline LASSO
0.12,1085,0,1,-0.00012568077084206116,-0.10389610389610389,0.0,760.9831029185868,var155,temporal_holdout,MI spline LASSO
0.13,1085,0,1,-0.00013771915885375287,-0.11658456486042694,0.0,779.2981212336051,var155,temporal_holdout,MI spline LASSO
0.14,1085,0,0,0.0,-0.12956810631229235,0.0,795.9183673469387,var155,temporal_holdout,MI spline LASSO
0.15,1085,0,0,0.0,-0.14285714285714285,0.0,809.5238095238094,var155,temporal_holdout,MI spline LASSO
0.16,1085,0,0,0.0,-0.1564625850340136,0.0,821.4285714285714,var155,temporal_holdout,MI spline LASSO
0.17,1085,0,0,0.0,-0.17039586919104993,0.0,831.9327731092437,var155,temporal_holdout,MI spline LASSO
0.18,1085,0,0,0.0,-0.18466898954703828,0.0,841.2698412698412,var155,temporal_holdout,MI spline LASSO
0.19,1085,0,0,0.0,-0.19929453262786595,0.0,849.624060150376,var155,temporal_holdout,MI spline LASSO
0.2,1085,0,0,0.0,-0.21428571428571427,0.0,857.1428571428571,var155,temporal_holdout,MI spline LASSO
0.21,1085,0,0,0.0,-0.22965641952983723,0.0,863.9455782312925,var155,temporal_holdout,MI spline LASSO
0.22,1085,0,0,0.0,-0.24542124542124538,0.0,870.12987012987,var155,temporal_holdout,MI spline LASSO
0.23,1085,0,0,0.0,-0.261595547309833,0.0,875.7763975155278,var155,temporal_holdout,MI spline LASSO
0.24,1085,0,0,0.0,-0.2781954887218045,0.0,880.952380952381,var155,temporal_holdout,MI spline LASSO
0.25,1085,0,0,0.0,-0.2952380952380952,0.0,885.7142857142856,var155,temporal_holdout,MI spline LASSO
0.26,1085,0,0,0.0,-0.3127413127413127,0.0,890.1098901098901,var155,temporal_holdout,MI spline LASSO
0.27,1085,0,0,0.0,-0.3307240704500979,0.0,894.1798941798942,var155,temporal_holdout,MI spline LASSO
0.28,1085,0,0,0.0,-0.34920634920634924,0.0,897.9591836734694,var155,temporal_holdout,MI spline LASSO
0.29,1085,0,0,0.0,-0.3682092555331992,0.0,901.4778325123153,var155,temporal_holdout,MI spline LASSO
0.3,1085,0,0,0.0,-0.38775510204081637,0.0,904.7619047619048,var155,temporal_holdout,MI spline LASSO
0.31,1085,0,0,0.0,-0.4078674948240166,0.0,907.8341013824885,var155,temporal_holdout,MI spline LASSO
0.32,1085,0,0,0.0,-0.4285714285714286,0.0,910.7142857142857,var155,temporal_holdout,MI spline LASSO
0.33,1085,0,0,0.0,-0.4498933901918977,0.0,913.4199134199133,var155,temporal_holdout,MI spline LASSO
0.34,1085,0,0,0.0,-0.471861471861472,0.0,915.966386554622,var155,temporal_holdout,MI spline LASSO
0.35,1085,0,0,0.0,-0.4945054945054944,0.0,918.3673469387754,var155,temporal_holdout,MI spline LASSO
0.36,1085,0,0,0.0,-0.5178571428571428,0.0,920.6349206349205,var155,temporal_holdout,MI spline LASSO
0.37,1085,0,0,0.0,-0.5419501133786848,0.0,922.7799227799227,var155,temporal_holdout,MI spline LASSO
0.38,1085,0,0,0.0,-0.5668202764976958,0.0,924.812030075188,var155,temporal_holdout,MI spline LASSO
0.39,1085,0,0,0.0,-0.5925058548009368,0.0,926.7399267399267,var155,temporal_holdout,MI spline LASSO
0.4,1085,0,0,0.0,-0.6190476190476191,0.0,928.5714285714284,var155,temporal_holdout,MI spline LASSO
0.41,1085,0,0,0.0,-0.6464891041162225,0.0,930.3135888501741,var155,temporal_holdout,MI spline LASSO
0.42,1085,0,0,0.0,-0.6748768472906402,0.0,931.9727891156462,var155,temporal_holdout,MI spline LASSO
0.43,1085,0,0,0.0,-0.7042606516290726,0.0,933.5548172757475,var155,temporal_holdout,MI spline LASSO
0.44,1085,0,0,0.0,-0.7346938775510203,0.0,935.0649350649351,var155,temporal_holdout,MI spline LASSO
0.45,1085,0,0,0.0,-0.7662337662337662,0.0,936.5079365079365,var155,temporal_holdout,MI spline LASSO
0.46,1085,0,0,0.0,-0.798941798941799,0.0,937.8881987577639,var155,temporal_holdout,MI spline LASSO
0.47,1085,0,0,0.0,-0.8328840970350403,0.0,939.209726443769,var155,temporal_holdout,MI spline LASSO
0.48,1085,0,0,0.0,-0.868131868131868,0.0,940.4761904761905,var155,temporal_holdout,MI spline LASSO
0.49,1085,0,0,0.0,-0.9047619047619047,0.0,941.6909620991253,var155,temporal_holdout,MI spline LASSO
0.5,1085,0,0,0.0,-0.9428571428571428,0.0,942.8571428571429,var155,temporal_holdout,MI spline LASSO
0.01,21762,329,19449,0.006090683510038348,0.0060981100407623695,0.0,-0.7352265416781417,var154,nested_cv,MI continuous XGBoost
0.02,21762,101,4480,0.00043982302046818167,-0.004043745979229855,0.0,219.69488098520375,var154,nested_cv,MI continuous XGBoost
0.03,21762,13,377,6.158469743438145e-05,-0.014394712432623975,0.0,467.4202738718868,var154,nested_cv,MI continuous XGBoost
0.04,21762,3,111,-7.467144563918761e-05,-0.024961324020463815,0.0,597.279661795791,var154,nested_cv,MI continuous XGBoost
0.05,21762,2,48,-2.4185083607834045e-05,-0.035750390589100275,0.0,678.7979046043564,var154,nested_cv,MI continuous XGBoost
0.06,21762,1,22,-1.857620251580443e-05,-0.04676901176558006,0.0,732.4234904880067,var154,nested_cv,MI continuous XGBoost
0.07,21762,0,6,-2.0752362063496304e-05,-0.05802459253725298,0.0,770.622448041803,var154,nested_cv,MI continuous XGBoost
0.08,21762,0,2,-7.991592844327768e-06,-0.06952485984744049,0.0,799.4439849278558,var154,nested_cv,MI continuous XGBoost
0.09,21762,0,0,0.0,-0.08127788028532446,0.0,821.8096784405029,var154,nested_cv,MI continuous XGBoost
0.1,21762,0,0,0.0,-0.09329207895516141,0.0,839.6287105964526,var154,nested_cv,MI continuous XGBoost
0.11,21762,0,0,0.0,-0.10557625961757894,0.0,854.2079187240478,var154,nested_cv,MI continuous XGBoost
0.12,21762,0,0,0.0,-0.11813962620414234,0.0,866.3572588303772,var154,nested_cv,MI continuous XGBoost
0.13,21762,0,0,0.0,-0.1309918058156842,0.0,876.6374696895788,var154,nested_cv,MI continuous XGBoost
0.14,21762,0,0,0.0,-0.14414287332516892,0.0,885.4490789974661,var154,nested_cv,MI continuous XGBoost
0.15,21762,0,0,0.0,-0.15760337771722974,0.0,893.0858070643018,var154,nested_cv,MI continuous XGBoost
0.16,21762,0,0,0.0,-0.1713843703091015,0.0,899.7679441227829,var154,nested_cv,MI continuous XGBoost
0.17,21762,0,0,0.0,-0.1854974350116208,0.0,905.6639474096779,var154,nested_cv,MI continuous XGBoost
0.18,21762,0,0,0.0,-0.1999547208044454,0.0,910.9048392202513,var154,nested_cv,MI continuous XGBoost
0.19,21762,0,0,0.0,-0.214768976616846,0.0,915.5940582086592,var154,nested_cv,MI continuous XGBoost
0.2,21762,0,0,0.0,-0.22995358882455658,0.0,919.8143552982264,var154,nested_cv,MI continuous XGBoost
0.21,21762,0,0,0.0,-0.24552262159448762,0.0,923.632719331644,var154,nested_cv,MI continuous XGBoost
0.22,21762,0,0,0.0,-0.26149086033287855,0.0,927.1039593620239,var154,nested_cv,MI continuous XGBoost
0.23,21762,0,0,0.0,-0.2778738585190198,0.0,930.2733524332402,var154,nested_cv,MI continuous XGBoost
0.24,21762,0,0,0.0,-0.2946879882363753,0.0,933.1786294151885,var154,nested_cv,MI continuous XGBoost
0.25,21762,0,0,0.0,-0.3119504947461937,0.0,935.8514842385811,var154,nested_cv,MI continuous XGBoost
0.26,21762,0,0,0.0,-0.32967955548600714,0.0,938.3187348447894,var154,nested_cv,MI continuous XGBoost
0.27,21762,0,0,0.0,-0.3478943439173223,0.0,940.6032261468343,var154,nested_cv,MI continuous XGBoost
0.28,21762,0,0,0.0,-0.3666150986939518,0.0,942.7245394987332,var154,nested_cv,MI continuous XGBoost
0.29,21762,0,0,0.0,-0.38586319867555674,0.0,944.6995553780871,var154,nested_cv,MI continuous XGBoost
0.3,21762,0,0,0.0,-0.4056612443709218,0.0,946.5429035321508,var154,nested_cv,MI continuous XGBoost
0.31,21762,0,0,0.0,-0.4260331464632541,0.0,948.2673259988558,var154,nested_cv,MI continuous XGBoost
0.32,21762,0,0,0.0,-0.44700422214653723,0.0,949.8839720613915,var154,nested_cv,MI continuous XGBoost
0.33,21762,0,0,0.0,-0.4686013000890229,0.0,951.4026395746827,var154,nested_cv,MI continuous XGBoost
0.34,21762,0,0,0.0,-0.4908528349388566,0.0,952.8319737048391,var154,nested_cv,MI continuous XGBoost
0.35,21762,0,0,0.0,-0.5137890323994543,0.0,954.1796315989866,var154,nested_cv,MI continuous XGBoost
0.36,21762,0,0,0.0,-0.5374419860306958,0.0,955.452419610126,var154,nested_cv,MI continuous XGBoost
0.37,21762,0,0,0.0,-0.561845827078802,0.0,956.6564082693116,var154,nested_cv,MI continuous XGBoost
0.38,21762,0,0,0.0,-0.5870368888058796,0.0,957.7970291043298,var154,nested_cv,MI continuous XGBoost
0.39,21762,0,0,0.0,-0.6130538869830251,0.0,958.879156563193,var154,nested_cv,MI continuous XGBoost
0.4,21762,0,0,0.0,-0.6399381184327423,0.0,959.9071776491134,var154,nested_cv,MI continuous XGBoost
0.41,21762,0,0,0.0,-0.6677336797621105,0.0,960.8850513649886,var154,nested_cv,MI continuous XGBoost
0.42,21762,0,0,0.0,-0.6964877087235263,0.0,961.8163596658221,var154,nested_cv,MI continuous XGBoost
0.43,21762,0,0,0.0,-0.7262506509818337,0.0,962.7043513015007,var154,nested_cv,MI continuous XGBoost
0.44,21762,0,0,0.0,-0.7570765554636523,0.0,963.551979681012,var154,nested_cv,MI continuous XGBoost
0.45,21762,0,0,0.0,-0.7890234019266278,0.0,964.3619356881007,var154,nested_cv,MI continuous XGBoost
0.46,21762,0,0,0.0,-0.8221534649252691,0.0,965.1366762166202,var154,nested_cv,MI continuous XGBoost
0.47,21762,0,0,0.0,-0.8565337189804627,0.0,965.8784490630751,var154,nested_cv,MI continuous XGBoost
0.48,21762,0,0,0.0,-0.8922362904993179,0.0,966.5893147075943,var154,nested_cv,MI continuous XGBoost
0.49,21762,0,0,0.0,-0.9293389628620495,0.0,967.2711654278476,var154,nested_cv,MI continuous XGBoost
0.5,21762,0,0,0.0,-0.9679257421192906,0.0,967.9257421192906,var154,nested_cv,MI continuous XGBoost
0.01,21762,326,19498,0.005930084783131377,0.0060981100407623695,0.0,-16.634500505468257,var154,nested_cv,MI spline LASSO
0.02,21762,101,4771,0.00016692643420754012,-0.004043745979229855,0.0,206.32294825843235,var154,nested_cv,MI spline LASSO
0.03,21762,11,417,-8.716603329174e-05,-0.014394712432623975,0.0,462.6106669117422,var154,nested_cv,MI spline LASSO
0.04,21762,1,125,-0.00019337989768097296,-0.024961324020463815,0.0,594.4306589467882,var154,nested_cv,MI spline LASSO
0.05,21762,1,52,-7.981077590585231e-05,-0.035750390589100275,0.0,677.7410164506939,var154,nested_cv,MI spline LASSO
0.06,21762,1,27,-3.324162555459741e-05,-0.04676901176558006,0.0,732.1937321937323,var154,nested_cv,MI spline LASSO
0.07,21762,0,15,-5.1880905158740764e-05,-0.05802459253725298,0.0,770.208883112109,var154,nested_cv,MI spline LASSO
0.08,21762,0,4,-1.5983185688655535e-05,-0.06952485984744049,0.0,799.352081610146,var154,nested_cv,MI spline LASSO
0.09,21762,0,1,-4.544669557076505e-06,-0.08127788028532446,0.0,821.763726781648,var154,nested_cv,MI spline LASSO
0.1,21762,0,0,0.0,-0.09329207895516141,0.0,839.6287105964526,var154,nested_cv,MI spline LASSO
0.11,21762,0,0,0.0,-0.10557625961757894,0.0,854.2079187240478,var154,nested_cv,MI spline LASSO
0.12,21762,0,0,0.0,-0.11813962620414234,0.0,866.3572588303772,var154,nested_cv,MI spline LASSO
0.13,21762,0,0,0.0,-0.1309918058156842,0.0,876.6374696895788,var154,nested_cv,MI spline LASSO
0.14,21762,0,0,0.0,-0.14414287332516892,0.0,885.4490789974661,var154,nested_cv,MI spline LASSO
0.15,21762,0,0,0.0,-0.15760337771722974,0.0,893.0858070643018,var154,nested_cv,MI spline LASSO
0.16,21762,0,0,0.0,-0.1713843703091015,0.0,899.7679441227829,var154,nested_cv,MI spline LASSO
0.17,21762,0,0,0.0,-0.1854974350116208,0.0,905.6639474096779,var154,nested_cv,MI spline LASSO
0.18,21762,0,0,0.0,-0.1999547208044454,0.0,910.9048392202513,var154,nested_cv,MI spline LASSO
0.19,21762,0,0,0.0,-0.214768976616846,0.0,915.5940582086592,var154,nested_cv,MI spline LASSO
0.2,21762,0,0,0.0,-0.22995358882455658,0.0,919.8143552982264,var154,nested_cv,MI spline LASSO
0.21,21762,0,0,0.0,-0.24552262159448762,0.0,923.632719331644,var154,nested_cv,MI spline LASSO
0.22,21762,0,0,0.0,-0.26149086033287855,0.0,927.1039593620239,var154,nested_cv,MI spline LASSO
0.23,21762,0,0,0.0,-0.2778738585190198,0.0,930.2733524332402,var154,nested_cv,MI spline LASSO
0.24,21762,0,0,0.0,-0.2946879882363753,0.0,933.1786294151885,var154,nested_cv,MI spline LASSO
0.25,21762,0,0,0.0,-0.3119504947461937,0.0,935.8514842385811,var154,nested_cv,MI spline LASSO
0.26,21762,0,0,0.0,-0.32967955548600714,0.0,938.3187348447894,var154,nested_cv,MI spline LASSO
0.27,21762,0,0,0.0,-0.3478943439173223,0.0,940.6032261468343,var154,nested_cv,MI spline LASSO
0.28,21762,0,0,0.0,-0.3666150986939518,0.0,942.7245394987332,var154,nested_cv,MI spline LASSO
0.29,21762,0,0,0.0,-0.38586319867555674,0.0,944.6995553780871,var154,nested_cv,MI spline LASSO
0.3,21762,0,0,0.0,-0.4056612443709218,0.0,946.5429035321508,var154,nested_cv,MI spline LASSO
0.31,21762,0,0,0.0,-0.4260331464632541,0.0,948.2673259988558,var154,nested_cv,MI spline LASSO
0.32,21762,0,0,0.0,-0.44700422214653723,0.0,949.8839720613915,var154,nested_cv,MI spline LASSO
0.33,21762,0,0,0.0,-0.4686013000890229,0.0,951.4026395746827,var154,nested_cv,MI spline LASSO
0.34,21762,0,0,0.0,-0.4908528349388566,0.0,952.8319737048391,var154,nested_cv,MI spline LASSO
0.35,21762,0,0,0.0,-0.5137890323994543,0.0,954.1796315989866,var154,nested_cv,MI spline LASSO
0.36,21762,0,0,0.0,-0.5374419860306958,0.0,955.452419610126,var154,nested_cv,MI spline LASSO
0.37,21762,0,0,0.0,-0.561845827078802,0.0,956.6564082693116,var154,nested_cv,MI spline LASSO
0.38,21762,0,0,0.0,-0.5870368888058796,0.0,957.7970291043298,var154,nested_cv,MI spline LASSO
0.39,21762,0,0,0.0,-0.6130538869830251,0.0,958.879156563193,var154,nested_cv,MI spline LASSO
0.4,21762,0,0,0.0,-0.6399381184327423,0.0,959.9071776491134,var154,nested_cv,MI spline LASSO
0.41,21762,0,0,0.0,-0.6677336797621105,0.0,960.8850513649886,var154,nested_cv,MI spline LASSO
0.42,21762,0,0,0.0,-0.6964877087235263,0.0,961.8163596658221,var154,nested_cv,MI spline LASSO
0.43,21762,0,0,0.0,-0.7262506509818337,0.0,962.7043513015007,var154,nested_cv,MI spline LASSO
0.44,21762,0,0,0.0,-0.7570765554636523,0.0,963.551979681012,var154,nested_cv,MI spline LASSO
0.45,21762,0,0,0.0,-0.7890234019266278,0.0,964.3619356881007,var154,nested_cv,MI spline LASSO
0.46,21762,0,0,0.0,-0.8221534649252691,0.0,965.1366762166202,var154,nested_cv,MI spline LASSO
0.47,21762,0,0,0.0,-0.8565337189804627,0.0,965.8784490630751,var154,nested_cv,MI spline LASSO
0.48,21762,0,0,0.0,-0.8922362904993179,0.0,966.5893147075943,var154,nested_cv,MI spline LASSO
0.49,21762,0,0,0.0,-0.9293389628620495,0.0,967.2711654278476,var154,nested_cv,MI spline LASSO
0.5,21762,0,0,0.0,-0.9679257421192906,0.0,967.9257421192906,var154,nested_cv,MI spline LASSO
0.01,1085,6,1023,-0.003993855606758833,-0.004515198063585161,0.0,51.61290322580644,var154,temporal_holdout,MI continuous XGBoost
0.02,1085,2,266,-0.0031599736668861097,-0.014765353145866642,0.0,568.663594470046,var154,temporal_holdout,MI continuous XGBoost
0.03,1085,0,33,-0.0009406622642405814,-0.025226851631906508,0.0,785.2534562211982,var154,temporal_holdout,MI continuous XGBoost
0.04,1085,0,8,-0.0003072196620583718,-0.035906298003072205,0.0,854.377880184332,var154,temporal_holdout,MI continuous XGBoost
0.05,1085,0,4,-0.00019403347077370849,-0.046810574824157174,0.0,885.7142857142858,var154,temporal_holdout,MI continuous XGBoost
0.06,1085,0,2,-0.00011765859397980193,-0.05794685753505245,0.0,905.9907834101383,var154,temporal_holdout,MI continuous XGBoost
0.07,1085,0,2,-0.00013874436351023244,-0.0693226301967197,0.0,919.1573403554971,var154,temporal_holdout,MI continuous XGBoost
0.08,1085,0,0,0.0,-0.08094570226407534,0.0,930.8755760368664,var154,temporal_holdout,MI continuous XGBoost
0.09,1085,0,0,0.0,-0.09282422646477946,0.0,938.5560675883256,var154,temporal_holdout,MI continuous XGBoost
0.1,1085,0,0,0.0,-0.10496671786994369,0.0,944.7004608294931,var154,temporal_holdout,MI continuous XGBoost
0.11,1085,0,0,0.0,-0.11738207425050484,0.0,949.7276916631756,var154,temporal_holdout,MI continuous XGBoost
0.12,1085,0,0,0.0,-0.1300795978215333,0.0,953.9170506912443,var154,temporal_holdout,MI continuous XGBoost
0.13,1085,0,0,0.0,-0.14306901848614864,0.0,957.4618929457639,var154,temporal_holdout,MI continuous XGBoost
0.14,1085,0,0,0.0,-0.15636051870110387,0.0,960.5003291639237,var154,temporal_holdout,MI continuous XGBoost
0.15,1085,0,0,0.0,-0.16996476009758743,0.0,963.1336405529953,var154,temporal_holdout,MI continuous XGBoost
0.16,1085,0,0,0.0,-0.1838929120035111,0.0,965.4377880184331,var154,temporal_holdout,MI continuous XGBoost
0.17,1085,0,0,0.0,-0.1981566820276498,0.0,967.4708593114666,var154,temporal_holdout,MI continuous XGBoost
0.18,1085,0,0,0.0,-0.21276834888164547,0.0,969.2780337941629,var154,temporal_holdout,MI continuous XGBoost
0.19,1085,0,0,0.0,-0.22774079763327074,0.0,970.8949793839438,var154,temporal_holdout,MI continuous XGBoost
0.2,1085,0,0,0.0,-0.24308755760368664,0.0,972.3502304147465,var154,temporal_holdout,MI continuous XGBoost
0.21,1085,0,0,0.0,-0.25882284314297377,0.0,973.6668861092824,var154,temporal_holdout,MI continuous XGBoost
0.22,1085,0,0,0.0,-0.2749615975422427,0.0,974.8638458315878,var154,temporal_holdout,MI continuous XGBoost
0.23,1085,0,0,0.0,-0.29151954036746663,0.0,975.9567220997797,var154,temporal_holdout,MI continuous XGBoost
0.24,1085,0,0,0.0,-0.3085132185301964,0.0,976.958525345622,var154,temporal_holdout,MI continuous XGBoost
0.25,1085,0,0,0.0,-0.3259600614439324,0.0,977.8801843317973,var154,temporal_holdout,MI continuous XGBoost
0.26,1085,0,0,0.0,-0.34387844065263423,0.0,978.7309464728819,var154,temporal_holdout,MI continuous XGBoost
0.27,1085,0,0,0.0,-0.36228773436020456,0.0,979.5186891961085,var154,temporal_holdout,MI continuous XGBoost
0.28,1085,0,0,0.0,-0.38120839733742967,0.0,980.2501645819619,var154,temporal_holdout,MI continuous XGBoost
0.29,1085,0,0,0.0,-0.4006620367365483,0.0,980.9311933894803,var154,temporal_holdout,MI continuous XGBoost
0.3,1085,0,0,0.0,-0.4206714944042133,0.0,981.5668202764977,var154,temporal_holdout,MI continuous XGBoost
0.31,1085,0,0,0.0,-0.4412609363521005,0.0,982.1614389772558,var154,temporal_holdout,MI continuous XGBoost
0.32,1085,0,0,0.0,-0.4624559501219843,0.0,982.7188940092166,var154,temporal_holdout,MI continuous XGBoost
0.33,1085,0,0,0.0,-0.4842836508700737,0.0,983.2425638877253,var154,temporal_holdout,MI continuous XGBoost
0.34,1085,0,0,0.0,-0.5067727970953778,0.0,983.7354296557332,var154,temporal_holdout,MI continuous XGBoost
0.35,1085,0,0,0.0,-0.5299539170506912,0.0,984.2001316655694,var154,temporal_holdout,MI continuous XGBoost
0.36,1085,0,0,0.0,-0.5538594470046083,0.0,984.6390168970814,var154,temporal_holdout,MI continuous XGBoost
0.37,1085,0,0,0.0,-0.5785238826713481,0.0,985.0541786025657,var154,temporal_holdout,MI continuous XGBoost
