variable,label,category,first_group,second_group,first_n,second_n,first_observed_n,second_observed_n,first_missing_n,second_missing_n,first_count,second_count,first_percent,second_percent,standardized_difference,p_value,first_mean,first_sd,first_median,first_q1,first_q3,second_mean,second_sd,second_median,second_q1,second_q3
fr_tvs_a,Prior superficial thrombosis,No,Development eligible,Temporal eligible,2098,141,1693,141,405,0,1606.0,132.0,94.86119314825753,93.61702127659575,0.05341641564812792,0.552239467347627,,,,,,,,,,
fr_tvs_a,Prior superficial thrombosis,Yes,Development eligible,Temporal eligible,2098,141,1693,141,405,0,87.0,9.0,5.138806851742469,6.382978723404255,-0.053416415648128136,0.552239467347627,,,,,,,,,,
fr_viaje,Recent prolonged travel,No,Development eligible,Temporal eligible,2098,141,2084,141,14,0,2024.0,140.0,97.12092130518234,99.29078014184397,-0.16401706107182712,0.17885824438739722,,,,,,,,,,
fr_viaje,Recent prolonged travel,Yes,Development eligible,Temporal eligible,2098,141,2084,141,14,0,60.0,1.0,2.8790786948176583,0.7092198581560284,0.16401706107182712,0.17885824438739722,,,,,,,,,,
fr_estro,Recent hormone exposure,No,Development eligible,Temporal eligible,2098,141,2078,140,20,1,1848.0,125.0,88.93166506256016,89.28571428571429,-0.011365029374518592,1.0,,,,,,,,,,
fr_estro,Recent hormone exposure,Yes,Development eligible,Temporal eligible,2098,141,2078,140,20,1,230.0,15.0,11.068334937439845,10.714285714285714,0.011365029374518325,1.0,,,,,,,,,,
fr_embar,Pregnancy,No,Development eligible,Temporal eligible,2098,141,2098,141,0,0,2064.0,140.0,98.37940896091516,99.29078014184397,-0.0850131976802257,0.7222249319869942,,,,,,,,,,
fr_embar,Pregnancy,Yes,Development eligible,Temporal eligible,2098,141,2098,141,0,0,34.0,1.0,1.6205910390848426,0.7092198581560284,0.08501319768022603,0.7222249319869942,,,,,,,,,,
fr_varic,Varicose veins,No,Development eligible,Temporal eligible,2098,141,2051,137,47,4,1689.0,121.0,82.35007313505606,88.32116788321169,-0.16939835319288923,0.07978716562351985,,,,,,,,,,
fr_varic,Varicose veins,Yes,Development eligible,Temporal eligible,2098,141,2051,137,47,4,362.0,16.0,17.64992686494393,11.678832116788321,0.16939835319288907,0.07978716562351985,,,,,,,,,,
